strategy,frame,target_x_m,target_y_m,target_z_m,actual_x_m,actual_y_m,actual_z_m,position_error_m,orientation_error_rad,delta_q_norm_rad,success,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,q7_rad
independent_zero,87,0.6459845900535583,0.13765673075349735,0.785030494992412,0.6466359496116638,0.13807658851146698,0.7856109738349915,0.0009682486754677599,0.00023019680177628523,0.006661833499193561,True,0.09421809568833395,0.47785562380226765,0.1875652103868971,-0.9074421003435065,0.07898106807396094,0.49511917635347497,-0.16839169368678866
independent_zero,88,0.6459845900535583,0.13921391080667467,0.784825488349218,0.6466328501701355,0.13962334394454956,0.7854012846946716,0.000958862922722803,0.00022538633241392646,0.006804790125108029,True,0.09825560905726233,0.4785078011696369,0.18504304386700016,-0.906835753502897,0.07624988065444238,0.49459447926792915,-0.16450393765963614
independent_zero,89,0.6459845900535583,0.14077968601741594,0.7847022591676289,0.646629273891449,0.14117830991744995,0.7852729558944702,0.0009487955620380348,0.00022051385818860897,0.0069455909892589,True,0.10236420938686489,0.47922006442023096,0.18244912502799845,-0.9059287573552702,0.07348882643772532,0.49431292897563023,-0.16055430847784768
independent_zero,90,0.6459845900535583,0.14234976470470428,0.7846611452102661,0.6466254591941833,0.1427372545003891,0.7852264642715454,0.0009383215004522815,0.000216051039552108,0.007082626720850844,True,0.106529559581877,0.47999113360039025,0.17979437558765707,-0.9047229306306306,0.07070712604063474,0.49427588600169936,-0.15655706325428537
independent_zero,91,0.6459845900535583,0.14391984339199257,0.7847022591676289,0.6466212272644043,0.14429591596126556,0.7852618098258972,0.0009272725892431949,0.00021121838791183213,0.007214580365143268,True,0.11073713681059023,0.48081965787824205,0.17709001351872006,-0.9032207227747815,0.06791396843172409,0.4944840460330648,-0.1525265857935394
independent_zero,92,0.6459845900535583,0.14548561860273387,0.784825488349218,0.6466166973114014,0.1458500474691391,0.7853789925575256,0.0009158247063175003,0.0002066264798951423,0.007340414073186387,True,0.11497231915591494,0.48170421094904775,0.17434746126769665,-0.9014252127149865,0.06511847117853031,0.4949374341072409,-0.14847730681206955
independent_zero,93,0.6459845900535583,0.14704279865591122,0.785030494992412,0.646611750125885,0.14739538729190826,0.785577654838562,0.0009038984455092262,0.0002019394370274137,0.00745935087038033,True,0.11922047263861561,0.48264328647014537,0.1715782521956253,-0.8993401069437411,0.062329642671246084,0.49563540129279937,-0.1444236249099889
independent_zero,94,0.6459845900535583,0.14858711542923705,0.7853167171882519,0.6466065049171448,0.1489277184009552,0.7858572006225586,0.0008915777165524609,0.0001975876646532086,0.007570852983251239,True,0.12346703733035025,0.4836352936652859,0.1687939370783049,-0.8969697369491288,0.05955634613160236,0.49657662387017704,-0.14037982883243455
independent_zero,95,0.6459845900535583,0.1501143360577799,0.7856833704215941,0.6466010212898254,0.15044286847114563,0.7862169146537781,0.0008789712528714939,0.00019345610075137553,0.0076745977224872,True,0.12769761158844511,0.48467855318132763,0.16600599177857547,-0.8943190560115225,0.056807265783505846,0.4977591049365832,-0.1363600218008761
independent_zero,96,0.6459845900535583,0.1516202745359527,0.7861294497214115,0.6465951800346375,0.15193666517734528,0.7866557836532593,0.0008659968653345704,0.0001896531217310751,0.007770451445571937,True,0.13189803307128986,0.4857712932802547,0.16322572781131608,-0.8913936353395461,0.05409087501608485,0.4991801783642969,-0.1323780484475383
independent_zero,97,0.6459845900535583,0.15310080319106328,0.7866537324153501,0.6465891003608704,0.1534050703048706,0.7871726155281067,0.000852790052061518,0.00018594143033622964,0.007858442290652657,True,0.13605445575922379,0.48691164642426904,0.16046420700952344,-0.888199659642542,0.05141540671401191,0.5008365150805892,-0.12844742501902706
independent_zero,98,0.6459845900535583,0.1545518639969783,0.787254781480988,0.6465826034545898,0.15484404563903809,0.7877659797668457,0.0008392340717784431,0.00018241253910296655,0.007938731978226757,True,0.14015342177963047,0.4880976462604202,0.15773216169864537,-0.8847439220907334,0.04878882556146339,0.5027241314976308,-0.12458127325301452
independent_zero,99,0.6459845900535583,0.15596947969689068,0.7879309494846151,0.6465758085250854,0.15624964237213135,0.7884342074394226,0.0008254083684758243,0.00017916531367149406,0.008011587181265423,True,0.1441819275325283,0.48932722502952514,0.1550399212005608,-0.8810338187521103,0.0462188026628186,0.5048384000413999,-0.12079225863771767
independent_zero,100,0.6459845900535583,0.15734976470470427,0.7886803830967329,0.6465687155723572,0.15761804580688477,0.7891753911972046,0.0008113016646301995,0.00017659194063841926,0.008077350885230365,True,0.1481274832091694,0.49059821136164944,0.15239734583444595,-0.8770773424919768,0.043712692153992205,0.5071740615757105,-0.11709253326665234
independent_zero,101,0.6459845900535583,0.15868893575515508,0.7895010281719034,0.6465612649917603,0.1589454710483551,0.7899875640869141,0.0007969200321253565,0.00017420245438505303,0.008136414149218316,True,0.15197816532896286,0.4919083284355977,0.14981376902069427,-0.8728830763797157,0.041277510078412,0.5097252396792813,-0.11349368388913321
independent_zero,102,0.6459845900535583,0.15998332227347847,0.7903906353790177,0.6465535759925842,0.16022832691669464,0.7908684611320496,0.0007823616326655769,0.0001721765514912516,0.008189188923674573,True,0.1557226618982982,0.49325519245396077,0.14729794803602217,-0.8684601866240775,0.03891991535951831,0.5124854565021834,-0.1100066852942846
independent_zero,103,0.6459845900535583,0.1612293764361994,0.791346766366557,0.6465454697608948,0.16146305203437805,0.7918156385421753,0.0007674838424064669,0.00017042039243190315,0.008236082269360418,True,0.1593503099831088,0.4946363113636549,0.14485802373916265,-0.863818415020111,0.036646193101028436,0.5154476501785255,-0.10664185950458617
independent_zero,104,0.6459845900535583,0.16242368289547002,0.7923668004459443,0.6465370059013367,0.16264626383781433,0.7928264737129211,0.000752333075934236,0.00016918647707488984,0.008277472723910233,True,0.16285112562900217,0.49604908378873097,0.14250148946157815,-0.8589680709249615,0.034462240020493355,0.5186041935046853,-0.10340884077392512
independent_zero,105,0.6459845900535583,0.1635629681403007,0.7934479417746697,0.6465281844139099,0.1637747585773468,0.7938981652259827,0.0007369200593974623,0.00016833276654761178,0.00831368920078122,True,0.16621582628344522,0.49749079811087726,0.14023516900984548,-0.8539200227795086,0.03237355222383251,0.5219469139185249,-0.10031654672246053
independent_zero,106,0.6459845900535583,0.1646441094690261,0.7945872270195004,0.646519124507904,0.16484537720680237,0.7950277924537659,0.0007213415883073675,0.0001673792616724765,0.008344993013095178,True,0.16943584586736307,0.49895863163930465,0.13806520342332546,-0.848685689052221,0.030385215287298914,0.5254671143742016,-0.09737315552114446
independent_zero,107,0.6459845900535583,0.1656641435484134,0.795781533478771,0.64650958776474,0.16585522890090942,0.7962121367454529,0.0007053760571224306,0.000167431436508209,0.008371563356570298,True,0.17250334290960023,0.5004496498611454,0.1359970463371781,-0.8432770286814234,0.028501896644560158,0.5291555952700965,-0.0945860892460105
independent_zero,108,0.6459845900535583,0.1666202745359527,0.797027587641492,0.646499752998352,0.16680149734020233,0.7974480390548706,0.0006892125618999708,0.00016752380879942784,0.008393486617957075,True,0.1754112021269204,0.5019608057348358,0.13403546722871085,-0.8377065308259108,0.026727840344266993,0.5330026770632292,-0.09196200325908613
independent_zero,109,0.6459845900535583,0.167509881743067,0.7983219741598153,0.6464895606040955,0.16768158972263336,0.7987319827079773,0.0006727450458549713,0.00016779098163862576,0.008410749661593374,True,0.17815302999405144,0.5034889390226107,0.1321845620540022,-0.8319872038976988,0.025066864090452768,0.5369982235678072,-0.08950678147515385
independent_zero,110,0.6459845900535583,0.16833052681823743,0.7996611452102661,0.6464790105819702,0.1684930920600891,0.800060510635376,0.0006560273314020964,0.00016856059710483096,0.008423237160450453,True,0.18072314495514993,0.5050307757112674,0.13044777045788528,-0.8261325637705067,0.023522358675745987,0.541131665889011,-0.08722553740504717
independent_zero,111,0.6459845900535583,0.1690799604303553,0.8010414302180797,0.6464681029319763,0.1692337542772293,0.8014298677444458,0.0006389999709090235,0.00016972600266614991,0.008430732878648324,True,0.1831165627763494,0.5065829275271657,0.12882789886652504,-0.8201566209422871,0.022097289622439717,0.5453920268123116,-0.08512262060151753
independent_zero,112,0.6459845900535583,0.1697561284339823,0.8024590459179921,0.6464568376541138,0.1699015498161316,0.8028363585472107,0.0006217153647646186,0.00017100720875098545,0.008432924711533972,True,0.18532897782027785,0.5081418916417354,0.1273271485693358,-0.8140738665600855,0.0207942010566857,0.5497679456956551,-0.08320162826921236
independent_zero,113,0.6459845900535583,0.17035717749962032,0.8039101067239071,0.6464452743530273,0.17049463093280792,0.8042760491371155,0.0006041831840237691,0.00017254814263845616,0.008429413151926642,True,0.1873567408599728,0.5097040506485556,0.12594714794023876,-0.8078992570555161,0.019615221711953502,0.5542477037685909,-0.08146542165116075
independent_zero,114,0.6459845900535583,0.17088146019355888,0.8053906353790177,0.6464333534240723,0.1710113286972046,0.8057449460029602,0.0005863364300405818,0.0001743424244929372,0.008419722821146948,True,0.1891968341110522,0.5112656729238403,0.12468898797794738,-0.8016481972034349,0.018562072975347767,0.5588192499626536,-0.0799161468366971
independent_zero,115,0.6459845900535583,0.1713275394933763,0.8068965738571905,0.6464211344718933,0.17145024240016937,0.8072391152381897,0.0005682971319756233,0.000176359379431101,0.008403316583480269,True,0.1908468440486426,0.5128229135157315,0.12355326038709581,-0.7953365212633541,0.017636078711686095,0.5634702270987495,-0.07855525943614707
independent_zero,116,0.6459845900535583,0.17169419272671846,0.8084237944857333,0.6464086771011353,0.17181015014648438,0.8087543249130249,0.0005500420988313742,0.00017846670318306414,0.008379611848618193,True,0.19230493277100968,0.514371815694535,0.12254009725188603,-0.7889804720499141,0.016838176950640004,0.5681879987501323,-0.07738355284547895
independent_zero,117,0.6459845900535583,0.17198041492255842,0.8099681112590592,0.6463958621025085,0.17209002375602722,0.8102864623069763,0.000531513108335068,0.00018110381148006866,0.008347998585004804,True,0.19356980830921083,0.5159083133756852,0.12164921174649863,-0.782596677480033,0.016168933016577847,0.5729596766260061,-0.07640118945274288
independent_zero,118,0.6459845900535583,0.17218542156575248,0.8115252913122365,0.6463828682899475,0.17228913307189941,0.8118312954902649,0.0005128549376376912,0.0001831515901513385,0.008307858680752138,True,0.19464069457306243,0.5174282345767376,0.12087993901051491,-0.7762021244131473,0.015628554129956458,0.577772148792814,-0.07560773444653185
independent_zero,119,0.6459845900535583,0.1723086507473415,0.8130910665229778,0.6463696360588074,0.1724068969488144,0.8133845329284668,0.0004939992645872201,0.00018561948677169878,0.008258586283672636,True,0.19551730125371505,0.5189273061013595,0.12023127673381787,-0.7698141293245987,0.01521690507434385,0.5826121086690853,-0.07500219159343614
independent_zero,120,0.6459845900535583,0.17234976470470428,0.8146611452102661,0.6463561654090881,0.1724429726600647,0.8149420619010925,0.00047504752916357676,0.00018859376329092214,0.00819960894210126,True,0.1961997942421849,0.5204011596798959,0.11970192469661667,-0.7634503055130749,0.014933524952227772,0.5874660850660516,-0.07458304064951538
previous_solution,0,0.6459845900535583,0.17234976470470428,0.8146611452102661,0.6459360122680664,0.17217938601970673,0.8145631551742554,0.00020246171169429724,8.29169487739611e-05,0.0,True,0.36329098700361206,0.5235061591279226,-0.23921002120899593,-0.7673391769913563,0.3556488059286057,0.6019087586408526,-0.2296620255181381
previous_solution,1,0.6459845900535583,0.1723086507473415,0.8162312238975544,0.6459665298461914,0.1723015308380127,0.8162128329277039,2.6741203619731157e-05,4.687025179457963e-06,0.009414875035301683,True,0.36319471195290776,0.5253633875036108,-0.24040931145037742,-0.7602256057514817,0.35486329559288665,0.6070896006242663,-0.22727833871131364
previous_solution,2,0.6459845900535583,0.17218542156575248,0.8177969991082957,0.6459680199623108,0.17218023538589478,0.8177804946899414,2.395537957710962e-05,3.651848706039324e-06,0.008368313657635908,True,0.3625838801122861,0.5268580538978588,-0.2411496576881443,-0.7538419312206068,0.3545201141624714,0.611934216487077,-0.2256864716048411
previous_solution,3,0.6459845900535583,0.17198041492255842,0.819354179161473,0.6459680795669556,0.17197570204734802,0.8193378448486328,2.3698462747003557e-05,3.615428301422987e-06,0.00823740877163488,True,0.3617877862404168,0.5282966730471845,-0.24176641261151877,-0.7475514223020582,0.35430954469036385,0.6167541425185431,-0.2242991730716703
previous_solution,4,0.6459845900535583,0.17169419272671846,0.8208984959347989,0.6459680795669556,0.1716899424791336,0.8208823204040527,2.3501246080021537e-05,3.49641069795235e-06,0.008115642853928254,True,0.3608122883681142,0.5296825988479041,-0.242263897625506,-0.7413562053407714,0.3542280241104493,0.6215441102142886,-0.22311063117474048
previous_solution,5,0.6459845900535583,0.17132753949337634,0.8224257165633417,0.6459681987762451,0.171323761343956,0.8224097490310669,2.3192897015031207e-05,3.4145450817651207e-06,0.007982720161343607,True,0.35966267809574437,0.5310114781847303,-0.2426435010700449,-0.7352746900708172,0.35427400141263893,0.6262903108255846,-0.22212126966580398
previous_solution,6,0.6459845900535583,0.17088146019355888,0.8239316550415146,0.6459683179855347,0.17087815701961517,0.823915958404541,2.2848973021751986e-05,3.012983841270427e-06,0.007838185890778965,True,0.35834471731243056,0.5322787438150836,-0.24290682251941478,-0.7293257507438661,0.35444564661257405,0.6309787413251412,-0.22133125996402755
previous_solution,7,0.6459845900535583,0.17035717749962034,0.8254121836966252,0.645968496799469,0.17035435140132904,0.8253967761993408,2.2458197418845595e-05,3.27011745556515e-06,0.007682220813796076,True,0.3568645805731318,0.5334798178777215,-0.24305568935091854,-0.7235282723941283,0.35474085190611804,0.6355954505290126,-0.22074044157119338
previous_solution,8,0.6459845900535583,0.1697561284339823,0.8268632445025401,0.6459687948226929,0.1697537899017334,0.8268482089042664,2.193233381614526e-05,3.140435188369952e-06,0.007515214319782804,True,0.35522881618182484,0.5346101361636318,-0.24309213186474374,-0.7179010714814621,0.35515725344969645,0.6401265931535788,-0.22034834489566996
previous_solution,9,0.6459845900535583,0.16907996043035534,0.8282808602024525,0.6459690928459167,0.16907811164855957,0.8282662630081177,2.136959338087867e-05,3.24599146531609e-06,0.007337785385717817,True,0.35344430756870965,0.535665170778826,-0.24301835898357307,-0.7124628174733982,0.35569225393523957,0.6445584735824322,-0.22015421455824358
previous_solution,10,0.6459845900535583,0.16833052681823746,0.8296611452102661,0.6459695100784302,0.1683291643857956,0.8296470046043396,2.0717591751801594e-05,2.9282203577918346e-06,0.0071508234882448896,True,0.3515182346066354,0.5366404565391847,-0.24283673552126667,-0.70723195093699,0.3563430444855574,0.6488775995501086,-0.22015702909689647
previous_solution,11,0.6459845900535583,0.167509881743067,0.8310003162607169,0.6459699869155884,0.1675090193748474,0.830986738204956,1.9958930726895715e-05,2.8363920965982617e-06,0.006955527683383932,True,0.34945803474274295,0.537531619609901,-0.2425497614028335,-0.7022265940522605,0.35710662633525203,0.6530707324545537,-0.2203555178191116
previous_solution,12,0.6459845900535583,0.1666202745359527,0.8322947027790403,0.6459705233573914,0.1666199117898941,0.8322817087173462,1.915330689638567e-05,2.5525823957163465e-06,0.0067534524237004645,True,0.3472713640095475,0.5383344094183576,-0.24216005238485633,-0.6974644561215494,0.3579798319658617,0.6571249427709362,-0.22074817430334315
previous_solution,13,0.6459845900535583,0.1656641435484134,0.8335407569417612,0.6459710597991943,0.16566427052021027,0.833528459072113,1.8284460694145863e-05,2.922755556093825e-06,0.006546552396024499,True,0.344966058793943,0.5390447337049737,-0.24167032261374752,-0.6929627345531787,0.3589593453544739,0.661027665432226,-0.22133326623405541
previous_solution,14,0.6459845900535583,0.1646441094690261,0.8347350634010319,0.6459717154502869,0.1646447479724884,0.8347234725952148,1.733522066653832e-05,2.7187167577269944e-06,0.006337229765608132,True,0.3425500973958024,0.5396586955378081,-0.2410833691051978,-0.6887380108142265,0.36004172141541396,0.6647667565085875,-0.22210884175348553
previous_solution,15,0.6459845900535583,0.16356296814030072,0.8358743486458625,0.6459724307060242,0.16356410086154938,0.8358635306358337,1.631447611377365e-05,2.836235523934037e-06,0.006128376762594087,True,0.3400315628838264,0.5401726319586434,-0.24040205754567578,-0.684806144641698,0.3612234042982953,0.6683305519527682,-0.2230727326021597
previous_solution,16,0.6459845900535583,0.16242368289547005,0.8369554899745879,0.645973265171051,0.16242530941963196,0.8369454741477966,1.5205766372229826e-05,2.8532513725525006e-06,0.005923409217835529,True,0.33741860638745896,0.5405831546678577,-0.23962930968430862,-0.681182165312239,0.36250074476393096,0.6717079255919045,-0.22422255407272498
previous_solution,17,0.6459845900535583,0.16122937643619942,0.8379755240539752,0.6459740996360779,0.16123150289058685,0.8379663825035095,1.4076171784034631e-05,2.5998149499375727e-06,0.00572627658648629,True,0.3347194121896366,0.5408871910465396,-0.23876809357665885,-0.6778801632560463,0.36387001529462765,0.6748883444571533,-0.22555570050128418
previous_solution,18,0.6459845900535583,0.15998332227347847,0.8389316550415146,0.6459749341011047,0.15998594462871552,0.838923454284668,1.2937023522925373e-05,2.703318708050115e-06,0.005541442958821551,True,0.33194216404337773,0.541082024980554,-0.23782141284142902,-0.6749131830965213,0.365327425183106,0.6778619276358715,-0.22706934060146336
previous_solution,19,0.6459845900535583,0.1586889357551551,0.8398212622486289,0.6459758877754211,0.15869203209877014,0.8398141264915466,1.1672018578469881e-05,2.603570183258426e-06,0.005373804371833224,True,0.3290950136080099,0.5411653371130427,-0.2367923002229288,-0.67229311927148,0.366869132411942,0.6806194975374218,-0.22876040734865924
previous_solution,20,0.6459845900535583,0.1573497647047043,0.8406419073237993,0.6459769010543823,0.15735335648059845,0.8406357765197754,1.0469399236926112e-05,2.70249720540008e-06,0.005228535674586375,True,0.3261860506979117,0.5411352431369206,-0.2356838105859475,-0.6700306169633347,0.3684912550396525,0.6831526315043683,-0.2306255880254864
previous_solution,21,0.6459845900535583,0.15596947969689068,0.8413913409359172,0.6459779143333435,0.15597353875637054,0.8413862586021423,9.320478573911845e-06,2.751998798107325e-06,0.005110837109563423,True,0.32322327689823327,0.5409903296169919,-0.23449901605301268,-0.6681349801072597,0.370189880102094,0.6854537079778428,-0.232661311540421
previous_solution,22,0.6459845900535583,0.1545518639969783,0.8420675089395442,0.6459789872169495,0.15455637872219086,0.8420635461807251,8.214498114256796e-06,2.740517600196254e-06,0.005025586536268411,True,0.32021458136469844,0.5407296861808297,-0.2332410019565482,-0.666614087867614,0.3719610711673772,0.6875159482352325,-0.23486373540488026
previous_solution,23,0.6459845900535583,0.15310080319106328,0.8426685580051821,0.6459800601005554,0.15310576558113098,0.8426657319068909,7.289212642301289e-06,2.859159697344894e-06,0.00497691814521145,True,0.31716772025210654,0.540352933293529,-0.23191286491435992,-0.6654743219912168,0.3738008732881195,0.6893334517281813,-0.2372287309229352
previous_solution,24,0.6459845900535583,0.1516202745359527,0.8431928406991207,0.6459811925888062,0.15162567794322968,0.8431911468505859,6.603688348343292e-06,2.9415360213195045e-06,0.004967797691114784,True,0.31409029868925914,0.5398602448818689,-0.23051771056761677,-0.664720506262186,0.375705317262825,0.6909012258337225,-0.2397518702869052
previous_solution,25,0.6459845900535583,0.1501143360577799,0.8436389199989381,0.6459823250770569,0.15012015402317047,0.8436384201049805,6.263284586134512e-06,2.9456094415336346e-06,0.004999674008584116,True,0.31098975742159424,0.539252365126884,-0.2290586540490826,-0.6643558599191322,0.3776704206515089,0.692215207552784,-0.24242841172635157
previous_solution,26,0.6459845900535583,0.14858711542923708,0.8440055732322803,0.6459834575653076,0.14859333634376526,0.8440062403678894,6.3582526786721065e-06,3.1000145969264855e-06,0.005072306189348952,True,0.3078733618173643,0.5385306187317065,-0.2275388195451412,-0.6643819656393202,0.3796921885944263,0.6932722785169811,-0.2452532882884579
previous_solution,27,0.6459845900535583,0.14704279865591122,0.8442917954281203,0.6459846496582031,0.1470494121313095,0.8442935943603516,6.8540328807406395e-06,3.219754418390027e-06,0.005183799455670089,True,0.3047481955075299,0.5376969144379086,-0.22596134241446966,-0.6647987534255881,0.3817666116053431,0.6940702712836124,-0.24822109556700445
previous_solution,28,0.6459845900535583,0.1454856186027339,0.8444968020713143,0.6459857821464539,0.14549259841442108,0.8444997668266296,7.676498598968793e-06,3.302011247746018e-06,0.005330846580264387,True,0.30162115609668344,0.536753741510167,-0.22432937077649429,-0.6656045003825538,0.38388966310686495,0.6946079681531353,-0.2513260833972995
previous_solution,29,0.6459845900535583,0.1439198433919926,0.8446200312529033,0.6459869146347046,0.14392715692520142,0.8446241617202759,8.715056294590035e-06,3.541840199648743e-06,0.0055090927540592674,True,0.2984989560942388,0.5357041589695878,-0.22264606878212562,-0.6667958467457714,0.38605729441702313,0.6948850916816397,-0.2545621476580719
previous_solution,30,0.6459845900535583,0.14234976470470428,0.8446611452102661,0.6459880471229553,0.14235739409923553,0.8446664214134216,9.899359043239353e-06,3.520460434161808e-06,0.005713545625845187,True,0.29538812492384314,0.5345517781665593,-0.22091462003598314,-0.6683678274903498,0.38826542946115045,0.6949022877869875,-0.2579228257491325
previous_solution,31,0.6459845900535583,0.14077968601741597,0.8446200312529033,0.6459891200065613,0.14078761637210846,0.8446264266967773,1.1149560623782885e-05,3.728507560023231e-06,0.005938946018702661,True,0.2922950148323752,0.5333007384787369,-0.2191382316395679,-0.6703139191128998,0.3905099581171127,0.6946611014963124,-0.26140129400715834
previous_solution,32,0.6459845900535583,0.1392139108066747,0.8444968020713143,0.6459901928901672,0.13922210037708282,0.8445042967796326,1.2435091246622478e-05,3.774790906428241e-06,0.006180061469917129,True,0.2892258088222325,0.5319556771132361,-0.2173201385469853,-0.6726260999902001,0.39278672899456357,0.6941639461276718,-0.26499036800621006
previous_solution,33,0.6459845900535583,0.13765673075349735,0.8442917954281203,0.6459912061691284,0.13766516745090485,0.844300389289856,1.3740644377690614e-05,3.930292492350862e-06,0.0064318897908275385,True,0.2861865303104663,0.5305216932940978,-0.21546360829344033,-0.6752949233392842,0.39509154180136435,0.693414066646281,-0.26868250544321987
previous_solution,34,0.6459845900535583,0.13611241398017151,0.8440055732322803,0.6459922194480896,0.13612106442451477,0.8440151810646057,1.5011605185395389e-05,4.068862954587687e-06,0.006689781875767067,True,0.283183054107412,0.5290043080026077,-0.21357194662607873,-0.6783096012619139,0.39742013901630124,0.6924154981364773,-0.27246981097896134
previous_solution,35,0.6459845900535583,0.13458519335162866,0.8436389199989381,0.645993173122406,0.13459403812885284,0.8436495065689087,1.624729573591739e-05,4.171686464202525e-06,0.006949503805444102,True,0.2802211193845309,0.5274094194749631,-0.2116485024323318,-0.6816580970517395,0.3997681978927742,0.6911730201081049,-0.27634404415009994
previous_solution,36,0.6459845900535583,0.13307925487345587,0.8431928406991207,0.6459940671920776,0.13308826088905334,0.8432043790817261,1.7437280309830007e-05,4.357666188821281e-06,0.007207257300386104,True,0.2773063416308534,0.525743256201643,-0.20969667348537355,-0.685327225334874,0.4021313226652443,0.6896921079168563,-0.28029662940313904
previous_solution,37,0.6459845900535583,0.13159872621834529,0.8426685580051821,0.6459949016571045,0.13160787522792816,0.8426809310913086,1.8523682256314773e-05,4.625316594064287e-06,0.0074596721993217,True,0.2744442259085609,0.5240123276056596,-0.20771991222205047,-0.6893027567536738,0.40450503684630107,0.6879788822186361,-0.2843186677730101
previous_solution,38,0.6459845900535583,0.13014766541243028,0.8420675089395442,0.6459957361221313,0.13015691936016083,0.8420807123184204,1.960101035617386e-05,4.579289517941524e-06,0.007703786239959036,True,0.27164017878530294,0.5222233737625968,-0.2057217316730489,-0.6935695265499268,0.40688477638598214,0.6860400573793377,-0.2884009507463101
previous_solution,39,0.6459845900535583,0.1287300497125179,0.8413913409359172,0.6459964513778687,0.1287393867969513,0.8414052724838257,2.0541669533853146e-05,4.822454120200559e-06,0.007937016723972113,True,0.2688995206176792,0.5203833146489357,-0.20370571040527774,-0.6981115433943618,0.4092658840322806,0.6838828891530593,-0.29253397658655356
previous_solution,40,0.6459845900535583,0.1273497647047043,0.8406419073237993,0.6459971070289612,0.12735916674137115,0.8406565189361572,2.1414298550704414e-05,4.776095304029135e-06,0.00815712899284617,True,0.26622749572230237,0.5184992002283546,-0.20167549895120343,-0.7029120990001908,0.41164360394038485,0.6815151239934314,-0.2967079666115922
previous_solution,41,0.6459845900535583,0.1260105936542535,0.8398212622486289,0.6459977626800537,0.12602001428604126,0.8398365378379822,2.226230046869545e-05,4.70593675231756e-06,0.00836220651241171,True,0.2636292816558084,0.5165781616136442,-0.1996348253805769,-0.7079538756646717,0.41401307785248376,0.6789449492942088,-0.30091288360253104
previous_solution,42,0.6459845900535583,0.1247162071359301,0.8389316550415146,0.6459982991218567,0.12472563982009888,0.8389474749565125,2.29604833306437e-05,4.933702237702837e-06,0.008550622052036178,True,0.26110999701143495,0.5146273640889798,-0.19758750048505808,-0.7132190504746522,0.4163693427667681,0.6761809454706551,-0.30513845159805353
previous_solution,43,0.6459845900535583,0.12347015297320917,0.8379755240539752,0.6459988355636597,0.12347956001758575,0.8379918932914734,2.3651194012579105e-05,5.039853812026458e-06,0.008721010701984338,True,0.2586747072586689,0.5126539626567427,-0.19553742304835672,-0.7186893954183432,0.4187073299262832,0.6732320408734771,-0.30937417641096215
previous_solution,44,0.6459845900535583,0.12227584651393855,0.8369554899745879,0.6459992527961731,0.12228520214557648,0.8369722962379456,2.418624303974271e-05,5.250962850867118e-06,0.008872245804517013,True,0.2563284288480209,0.5106650602453092,-0.19348858485393985,-0.724346372712999,0.42102186534153,0.6701074695105999,-0.3136093670777438
previous_solution,45,0.6459845900535583,0.12113656126910786,0.8358743486458625,0.6459996700286865,0.1211458295583725,0.8358914852142334,2.46367370260159e-05,5.177633556155152e-06,0.0090034169710852,True,0.254076131211434,0.5086676692514652,-0.19144507553010348,-0.730171224455987,0.42330767192025237,0.6668167321970082,-0.31783315800088013
previous_solution,46,0.6459845900535583,0.12005541994038246,0.8347350634010319,0.6459999680519104,0.12006458640098572,0.8347525596618652,2.5032498406185708e-05,5.190910989111403e-06,0.009113811507708328,True,0.2519227368524385,0.5066686762125905,-0.18941108629773848,-0.7361450559940059,0.42555937384788445,0.6633695605218778,-0.32203453279878663
previous_solution,47,0.6459845900535583,0.11903538586099516,0.8335407569417612,0.6460002660751343,0.11904443800449371,0.8335584998130798,2.5347355621373017e-05,5.2358024145359055e-06,0.00920289607150562,True,0.24987311951236257,0.5046748100700095,-0.18739091431559762,-0.7422489133445883,0.42777150196883673,0.6597758852142896,-0.32620234760202593
previous_solution,48,0.6459845900535583,0.11807925487345586,0.8322947027790403,0.6460004448890686,0.11808814853429794,0.8323126435279846,2.5541015737735806e-05,5.1448511410844265e-06,0.009270303348097579,True,0.24793210042392202,0.5026926139607596,-0.18538896487859277,-0.7484638534307726,0.429938502206179,0.6560458064136557,-0.3303253571748706
previous_solution,49,0.6459845900535583,0.11718964766634157,0.8310003162607169,0.6460006237030029,0.11719837039709091,0.8310183882713318,2.568582320856008e-05,5.096371407904335e-06,0.009315817960666906,True,0.24610444226580924,0.5007284205022285,-0.18340975455440037,-0.7547710092216796,0.4320547447990976,0.6521895690021791,-0.3343922400877309
previous_solution,50,0.6459845900535583,0.11636900259117114,0.8296611452102661,0.6460007429122925,0.11637752503156662,0.8296793103218079,2.5758845333263217e-05,5.065518191177516e-06,0.009339365992313211,True,0.24439484170859835,0.49878833042477844,-0.1814579126682725,-0.7611516478740759,0.43411453597253985,0.648217540310502,-0.3383916257402966
previous_solution,51,0.6459845900535583,0.11561956897905325,0.8282808602024525,0.6460008025169373,0.11562786251306534,0.8282990455627441,2.5735850562175247e-05,5.363424527040993e-06,0.009341007255119712,True,0.24280792005572122,0.4968781945462018,-0.1795381807449306,-0.7675872224464442,0.4361121324532398,0.6441401895551084,-0.34231212386132376
previous_solution,52,0.6459845900535583,0.11494340097542627,0.8268632445025401,0.6460008025169373,0.11495145410299301,0.8268814086914062,2.5644387097045777e-05,5.439148369166786e-06,0.009320926138433529,True,0.24134821196595138,0.49500359894657525,-0.1776554131708091,-0.7740594195901189,0.4380417562458357,0.6399680726414003,-0.34614235238992336
